linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
i-*301-wa-ja-s	iΘwajas	ai	-22.4476	ai (-22.45); apa (-22.49); epi (-22.49)	7
i-*301-wa-ja-se	iΘwajase	ai	-25.8371	ai (-25.84); apa (-25.85); epi (-25.85)	8
i-*301-wa-ja-se-k	iΘwajasek	aran	-26.5218	aran (-26.52); tan (-28.49); apa (-29.22)	9
i-*301-wa-ja-se-ka	iΘwajaseka	aran	-30.0257	aran (-30.03); tan (-32.00); apa (-32.61)	10
i-*301-wa-ja-t	iΘwajat	ai	-22.4476	ai (-22.45); epi (-22.49); apa (-22.49)	7
i-*301-wa-ja-tu	iΘwajatu	ai	-25.8371	ai (-25.84); epi (-25.85); apa (-25.85)	8
i-*301-wa-ja-tu-r	iΘwajatur	aran	-27.9469	aran (-27.95); artorres (-28.52); epi (-29.22)	9
i-*301-wa-ja-tu-ru	iΘwajaturu	aran	-30.7784	aran (-30.78); artorres (-31.26); epi (-32.61)	10
ja-a-di	jaadi	ai	-15.7212	ai (-15.72); apa (-15.83); epi (-15.83)	5
ja-a-di-k	jaadik	aran	-16.5217	aran (-16.52); tan (-16.59); beran (-18.31)	6
ja-a-di-ki	jaadiki	ai	-17.5262	ai (-17.53); menzana (-19.13); morθana (-19.19)	7
ja-a-di-ki-t	jaadikit	ai	-21.0325	ai (-21.03); hadiwe (-22.45); menzana (-22.62)	8
ja-a-di-ki-te	jaadikite	ai	-24.5388	ai (-24.54); hadiwe (-25.66); menzana (-26.11)	9
ja-a-di-ki-te-s	jaadikites	hadiwe	-26.9582	hadiwe (-26.96); ai (-28.05); menzana (-29.61)	10
ja-a-ja	jaaja	ti	-19.3208	ti (-19.32); ai (-19.32); ma (-19.32)	5
ja-di-k	jadik	aran	-13.2496	aran (-13.25); tan (-13.30); beran (-15.23)	5
ja-di-ki	jadiki	ai	-14.0198	ai (-14.02); hadiwe (-16.07); tai (-16.09)	6
ja-di-ki-t	jadikit	ai	-17.5262	ai (-17.53); hadiwe (-19.17); tai (-19.59)	7
ja-di-ki-tu	jadikitu	ai	-21.0325	ai (-21.03); hadiwe (-22.38); tai (-23.10)	8
ja-di-ki-tu-j	jadikituj	ai	-24.5388	ai (-24.54); hadiwe (-25.65); menzana (-26.59)	9
ja-di-ki-tu-ja	jadikituja	ai	-28.0451	ai (-28.05); hadiwe (-28.96); menzana (-30.08)	10
ja-i-n-w	jainw	tʰautori	-15.3101	tʰautori (-15.31); teuta (-15.65); ai (-15.72)	5
ja-i-nwa	jainwa	tʰautori	-18.1097	tʰautori (-18.11); teuta (-18.74); ai (-19.07)	6
ja-i-nwa-z	jainwaz	tʰautori	-21.1875	tʰautori (-21.19); teuta (-21.95); ai (-22.45)	7
ja-i-nwa-za	jainwaza	tʰautori	-24.3807	tʰautori (-24.38); teuta (-25.22); klaohi (-25.81)	8
ja-i-nwa-za-*56	jainwazaΦ	klaohi	-27.1177	klaohi (-27.12); tʰautori (-27.64); epi (-27.79)	9
ja-i-nwa-za-*56-n	jainwazaΦn	klaohi	-29.9894	klaohi (-29.99); apa (-30.72); epi (-30.72)	10
ja-ja-a	jajaa	ti	-19.3208	ti (-19.32); ai (-19.32); ma (-19.32)	5
ja-ja-d	jajad	ti	-19.3208	ti (-19.32); ai (-19.32); ma (-19.32)	5
ja-ja-di	jajadi	ai	-19.074	ai (-19.07); apa (-19.15); epi (-19.15)	6
ja-ja-di-k	jajadik	aran	-19.8342	aran (-19.83); tan (-19.91); beran (-21.47)	7
ja-ja-di-ki	jajadiki	ai	-21.0325	ai (-21.03); menzana (-22.22); morθana (-22.27)	8
ja-ja-di-ki-t	jajadikit	ai	-24.5388	ai (-24.54); menzana (-25.72); hadiwe (-25.78)	9
ja-ja-di-ki-tu	jajadikitu	ai	-28.0451	ai (-28.05); hadiwe (-28.99); menzana (-29.21)	10
ja-ja-i	jajai	ai	-15.7212	ai (-15.72); apa (-15.83); epi (-15.83)	5
ja-ja-i-n	jajain	ai	-19.074	ai (-19.07); epi (-19.16); apa (-19.16)	6
ja-ja-i-n-w	jajainw	tʰautori	-21.2375	tʰautori (-21.24); teuta (-22.14); ai (-22.45)	7
ja-ja-i-nwa	jajainwa	tʰautori	-24.0373	tʰautori (-24.04); teuta (-25.24); klaohi (-25.81)	8
ja-ja-i-nwa-z	jajainwaz	tʰautori	-27.1151	tʰautori (-27.12); teuta (-28.45); klaohi (-28.90)	9
ja-ja-i-nwa-za	jajainwaza	tʰautori	-30.3084	tʰautori (-30.31); teuta (-31.72); klaohi (-32.11)	10
ja-ja-j	jajaj	ti	-19.3208	ti (-19.32); ai (-19.32); ma (-19.32)	5
ja-ja-ja	jajaja	ti	-22.6343	ti (-22.63); ai (-22.63); ma (-22.63)	6
ja-ja-ja-w	jajajaw	toi	-25.8684	toi (-25.87); kos (-25.87); θi (-25.98)	7
ja-ja-ja-wa	jajajawa	toi	-28.7671	toi (-28.77); kos (-28.77); θi (-29.34)	8
ja-ja-s	jajas	ma	-17.3848	ma (-17.38); ti (-19.32); si (-19.32)	5
ja-ja-sa	jajasa	ma	-20.2581	ma (-20.26); ti (-22.63); si (-22.63)	6
ja-ja-sa-s	jajasas	ma	-23.1118	ma (-23.11); beran (-25.95); bilia (-25.95)	7
ja-ja-sa-sa	jajasasa	ma	-26.2276	ma (-26.23); beran (-28.83); bilia (-28.83)	8
ja-ja-sa-sa-r	jajasasar	ma	-29.4546	ma (-29.45); beran (-29.59); bilia (-29.59)	9
ja-ja-sa-sa-ra	jajasasara	mazzes	-32.3802	mazzes (-32.38); bilia (-32.42); beran (-32.42)	10
ja-ja-w	jajaw	toi	-19.2407	toi (-19.24); kos (-19.24); θi (-19.32)	5
ja-ja-wa	jajawa	toi	-22.1134	toi (-22.11); kos (-22.11); ti (-22.63)	6
ja-re-d	jared	zis	-16.3735	zis (-16.37); aran (-18.73); beran (-19.10)	5
ja-re-di	jaredi	zis	-17.4135	zis (-17.41); rodita (-18.71); bilia (-18.78)	6
ja-re-di-j	jaredij	zis	-20.2714	zis (-20.27); rodita (-21.93); bilia (-22.08)	7
ja-re-di-ja	jaredija	zis	-23.3884	zis (-23.39); rodita (-25.21); bilia (-25.41)	8
ja-re-t	jaret	zis	-16.3735	zis (-16.37); aran (-18.73); beran (-19.10)	5
ja-re-ta	jareta	zis	-19.5798	zis (-19.58); aran (-21.94); beran (-22.30)	6
ja-sa-s	jasas	ma	-16.113	ma (-16.11); beran (-18.95); bilia (-18.95)	5
ja-sa-sa	jasasa	ma	-19.2234	ma (-19.22); beran (-21.82); bilia (-21.82)	6
ja-sa-sa-r	jasasar	ma	-22.4476	ma (-22.45); bilia (-22.59); beran (-22.59)	7
ja-sa-sa-ra	jasasara	mazzes	-25.3695	mazzes (-25.37); bilia (-25.42); beran (-25.42)	8
ja-sa-sa-ra-m	jasasaram	mazzes	-28.4331	mazzes (-28.43); beran (-28.51); bilia (-28.51)	9
ja-sa-sa-ra-ma	jasasarama	mazzes	-31.6146	mazzes (-31.61); beran (-31.72); bilia (-31.72)	10
ja-sa-sa-ra-me	jasasarame	mazzes	-31.6146	mazzes (-31.61); beran (-31.72); bilia (-31.72)	10
ja-sa-u	jasau	ma	-16.3873	ma (-16.39); beran (-19.10); bilia (-19.10)	5
ja-sa-u-n	jasaun	ma	-19.6125	ma (-19.61); bilia (-22.07); beran (-22.07)	6
ja-sa-u-na	jasauna	ma	-22.9002	ma (-22.90); bilia (-25.15); beran (-25.15)	7
ja-sa-u-na-k	jasaunak	beran	-25.2386	beran (-25.24); bennan (-25.55); berain (-25.82)	8
ja-sa-u-na-ka	jasaunaka	beran	-28.7296	beran (-28.73); bennan (-28.82); berain (-29.32)	9
ja-sa-u-na-ka-n	jasaunakan	bennan	-32.1191	bennan (-32.12); beran (-32.22); berain (-32.82)	10
ja-se-k	jasek	beran	-16.2997	beran (-16.30); ma (-16.39); bennan (-16.48)	5
ja-se-ka	jaseka	ma	-19.6125	ma (-19.61); bennan (-19.62); beran (-19.77)	6
ja-se-ka-n	jasekan	bennan	-22.8389	bennan (-22.84); ma (-22.90); beran (-23.22)	7
ja-se-ka-na	jasekana	bennan	-26.107	bennan (-26.11); ma (-26.23); beran (-26.67)	8
ja-se-ka-na-s	jasekanas	bennan	-29.4072	bennan (-29.41); ma (-29.45); beran (-30.10)	9
ja-se-ka-na-si	jasekanasi	ma	-27.3628	ma (-27.36); hadiwe (-29.18); menzana (-30.40)	10
ja-ta-i	jatai	ai	-15.7212	ai (-15.72); apa (-15.83); epi (-15.83)	5
ja-ta-i-*301	jataiΘ	ai	-19.074	ai (-19.07); apa (-19.16); epi (-19.16)	6
ja-ta-i-*301-u	jataiΘu	ai	-22.4476	ai (-22.45); apa (-22.52); epi (-22.52)	7
ja-ta-i-*301-u-j	jataiΘuj	ai	-25.8371	ai (-25.84); apa (-25.89); epi (-25.89)	8
ja-ta-i-*301-u-ja	jataiΘuja	ai	-29.2391	ai (-29.24); apa (-29.27); epi (-29.27)	9
ja-tu-r	jatur	zis	-17.4797	zis (-17.48); aran (-19.30); ma (-19.32)	5
ja-tu-ru	jaturu	zis	-20.2902	zis (-20.29); aran (-22.13); beran (-22.31)	6
ja-tu-ru-s	jaturus	zis	-23.3815	zis (-23.38); ma (-24.34); aran (-25.23)	7
ja-tu-ru-sa	jaturusa	zis	-26.5889	zis (-26.59); ma (-27.24); aran (-28.44)	8
ja-tu-ru-sa-i	jaturusai	ma	-24.5459	ma (-24.55); zis (-27.90); bilia (-28.02)	9
ja-tu-ru-sa-i-d	jaturusaid	ma	-28.0531	ma (-28.05); zis (-30.78); bilia (-31.25)	10
ja-wa-*56	jawaΦ	θi	-17.9432	θi (-17.94); kos (-18.74); toi (-18.74)	5
ka-na-s	kanas	ma	-17.3848	ma (-17.38); dazimas (-18.59); dasta (-18.83)	5
ka-na-si	kanasi	ma	-14.0252	ma (-14.03); dasta (-18.19); hadiwe (-18.35)	6
ka-na-si-s	kanasis	ma	-17.5315	ma (-17.53); dazimas (-19.64); dasta (-21.57)	7
ka-na-si-si	kanasisi	dazimas	-19.7799	dazimas (-19.78); bilia (-19.87); ma (-19.94)	8
ka-na-si-si-r	kanasisir	tabara	-22.5564	tabara (-22.56); dazimas (-22.61); tabaras (-22.65)	9
ke-ta-n	ketan	dasta	-18.827	dasta (-18.83); ti (-19.32); ai (-19.32)	5
ke-ta-na	ketana	dasta	-21.972	dasta (-21.97); teuta (-22.31); ti (-22.63)	6
ke-ta-na-i	ketanai	dasta	-21.3689	dasta (-21.37); teuta (-22.24); ai (-22.45)	7
ke-ta-na-i-*301	ketanaiΘ	dasta	-24.7885	dasta (-24.79); teuta (-25.73); dekias (-25.74)	8
ke-ta-na-i-*301-t	ketanaiΘt	dasta	-28.1782	dasta (-28.18); dekias (-28.77); teuta (-29.22)	9
ke-ta-na-i-*301-ti	ketanaiΘti	dasta	-27.5428	dasta (-27.54); ai (-28.05); tai (-29.55)	10
ki-te-s	kites	dazimas	-13.2316	dazimas (-13.23); dasta (-15.08); dekias (-15.42)	5
ki-te-si	kitesi	dazimas	-13.2114	dazimas (-13.21); dasta (-13.25); ai (-14.02)	6
ki-te-si-r	kitesir	dazimas	-16.0324	dazimas (-16.03); tabara (-16.69); tabaras (-16.74)	7
ki-te-si-ra	kitesira	dazimas	-19.1309	dazimas (-19.13); tabara (-19.53); tabaras (-19.54)	8
ki-te-t	kitet	dasta	-15.0842	dasta (-15.08); dekias (-15.42); ai (-15.72)	5
ki-te-te	kitete	dasta	-18.2139	dasta (-18.21); dekias (-18.55); ai (-19.07)	6
ki-te-te-r	kiteter	aran	-20.9695	aran (-20.97); dasta (-21.40); dazimas (-21.47)	7
ki-te-te-re	kitetere	aran	-23.7851	aran (-23.79); dazimas (-23.94); dasta (-24.63)	8
ki-te-te-re-p	kiteterep	dazimas	-23.201	dazimas (-23.20); dekias (-24.46); dasta (-24.96)	9
ki-tu-j	kituj	dasta	-15.0842	dasta (-15.08); dekias (-15.42); ai (-15.72)	5
ki-tu-ja	kituja	dasta	-18.2139	dasta (-18.21); dekias (-18.55); ai (-19.07)	6
ki-tu-ja-s	kitujas	dazimas	-19.8023	dazimas (-19.80); dasta (-21.40); dekias (-21.73)	7
ma-i-na	maina	teuta	-15.6504	teuta (-15.65); ai (-15.72); epi (-15.86)	5
ma-i-na-j	mainaj	teuta	-18.7439	teuta (-18.74); ai (-19.07); epi (-19.17)	6
ma-i-na-ja	mainaja	teuta	-21.9524	teuta (-21.95); ai (-22.45); epi (-22.52)	7
ma-i-na-ja-r	mainajar	tʰautori	-24.429	tʰautori (-24.43); aran (-24.47); teuta (-25.22)	8
ma-i-na-ja-re	mainajare	tʰautori	-27.2763	tʰautori (-27.28); aran (-27.29); teuta (-28.54)	9
ma-i-na-ja-re-t	mainajaret	aran	-30.3828	aran (-30.38); tʰautori (-30.39); teuta (-31.88)	10
ma-na-d	manad	teuta	-19.0957	teuta (-19.10); ti (-19.32); ai (-19.32)	5
ma-na-da	manada	teuta	-22.2992	teuta (-22.30); ti (-22.63); ai (-22.63)	6
ma-na-da-w	manadaw	teuta	-25.5668	teuta (-25.57); toi (-25.87); kos (-25.87)	7
ma-na-da-wa	manadawa	toi	-28.7671	toi (-28.77); kos (-28.77); teuta (-28.87)	8
ma-na-da-wa-i	manadawai	toi	-26.0769	toi (-26.08); teuta (-28.86); apa (-29.22)	9
ma-na-da-wa-i-j	manadawaij	toi	-29.5841	toi (-29.58); teuta (-32.36); epi (-32.63)	10
ma-si-r	masir	bilia	-10.4802	bilia (-10.48); beran (-10.48); ma (-10.52)	5
ma-si-ru	masiru	bilia	-13.2822	bilia (-13.28); beran (-13.28); ma (-14.03)	6
ma-si-ru-t	masirut	bilia	-16.3706	bilia (-16.37); beran (-16.37); ma (-17.53)	7
ma-si-ru-te	masirute	bilia	-19.5766	bilia (-19.58); beran (-19.58); ma (-21.04)	8
me-i-ja	meija	ai	-15.7212	ai (-15.72); apa (-15.86); epi (-15.86)	5
me-i-ja-s	meijas	ai	-19.074	ai (-19.07); apa (-19.17); epi (-19.17)	6
me-i-ja-sa	meijasa	ai	-22.4476	ai (-22.45); apa (-22.52); epi (-22.52)	7
me-i-ja-sa-s	meijasas	ai	-25.8371	ai (-25.84); apa (-25.88); epi (-25.88)	8
me-i-ja-sa-sa	meijasasa	ai	-29.2391	ai (-29.24); apa (-29.26); epi (-29.26)	9
me-i-ja-sa-u	meijasau	ai	-25.8371	ai (-25.84); apa (-25.88); epi (-25.88)	8
me-i-ja-sa-u-n	meijasaun	ai	-29.2391	ai (-29.24); apa (-29.26); epi (-29.26)	9
me-i-ja-sa-u-na	meijasauna	apa	-32.65	apa (-32.65); epi (-32.65); ai (-32.65)	10
me-i-ti	meiti	ai	-10.5135	ai (-10.51); tai (-12.87); epi (-13.19)	5
me-u-na	meuna	teuta	-19.1007	teuta (-19.10); ti (-19.32); ai (-19.32)	5
me-u-na-k	meunak	tan	-19.998	tan (-20.00); aran (-21.60); teuta (-22.19)	6
me-u-na-ka	meunaka	tan	-23.5011	tan (-23.50); aran (-25.10); teuta (-25.39)	7
me-u-na-ka-n	meunakan	tan	-27.0035	tan (-27.00); teuta (-28.29); aran (-28.59)	8
me-u-na-ka-na	meunakana	tan	-30.5052	tan (-30.51); teuta (-31.41); aran (-32.07)	9
me-u-na-ka-na-s	meunakanas	tan	-34.0063	tan (-34.01); teuta (-34.63); ma (-34.77)	10
me-u-na-r	meunar	zis	-20.9762	zis (-20.98); teuta (-22.19); aran (-22.61)	6
me-u-na-ru	meunaru	zis	-23.7916	zis (-23.79); teuta (-25.39); aran (-25.45)	7
me-u-na-ru-k	meunaruk	aran	-26.0351	aran (-26.04); beran (-26.16); berain (-26.26)	8
me-u-na-ru-ka	meunaruka	aran	-29.5156	aran (-29.52); beran (-29.64); berain (-29.76)	9
me-u-na-ru-ka-n	meunarukan	aran	-32.9958	aran (-33.00); beran (-33.12); berain (-33.26)	10
na-da-d	nadad	ti	-19.3208	ti (-19.32); ai (-19.32); ma (-19.32)	5
na-da-da	nadada	ti	-22.6343	ti (-22.63); ai (-22.63); ma (-22.63)	6
na-da-da-u	nadadau	ti	-25.9758	ti (-25.98); ai (-25.98); ma (-25.98)	7
na-da-da-u-t	nadadaut	ti	-29.338	ti (-29.34); ai (-29.34); ma (-29.34)	8
na-da-da-u-ti	nadadauti	apa	-29.2244	apa (-29.22); epi (-29.22); ai (-29.24)	9
na-da-da-u-ti-n	nadadautin	epi	-32.6343	epi (-32.63); apa (-32.63); teuta (-32.65)	10
na-da-w	nadaw	toi	-19.2407	toi (-19.24); kos (-19.24); θi (-19.32)	5
na-da-wa	nadawa	toi	-22.1134	toi (-22.11); kos (-22.11); ti (-22.63)	6
na-da-wa-i	nadawai	toi	-19.3962	toi (-19.40); ai (-22.45); apa (-22.49)	7
na-da-wa-i-j	nadawaij	toi	-22.9034	toi (-22.90); ai (-25.84); apa (-25.87)	8
na-da-wa-i-ja	nadawaija	toi	-26.4106	toi (-26.41); ai (-29.24); epi (-29.26)	9
na-i-da	naida	ai	-15.7212	ai (-15.72); apa (-15.86); epi (-15.86)	5
na-i-da-j	naidaj	ai	-19.074	ai (-19.07); apa (-19.17); epi (-19.17)	6
na-i-da-ja	naidaja	ai	-22.4476	ai (-22.45); epi (-22.52); apa (-22.52)	7
na-i-da-ja-s	naidajas	ai	-25.8371	ai (-25.84); apa (-25.88); epi (-25.88)	8
na-i-*301-t	naiΘt	ai	-15.7212	ai (-15.72); apa (-15.86); epi (-15.86)	5
na-i-*301-ti	naiΘti	ai	-14.0198	ai (-14.02); apa (-16.32); epi (-16.32)	6
na-i-*301-ti-j	naiΘtij	ai	-17.5262	ai (-17.53); apa (-19.81); epi (-19.81)	7
na-i-*301-ti-ja	naiΘtija	ai	-21.0325	ai (-21.03); apa (-23.30); epi (-23.30)	8
na-i-*301-ti-ja-s	naiΘtijas	ai	-24.5388	ai (-24.54); apa (-26.78); epi (-26.78)	9
na-i-*301-ti-ja-sa	naiΘtijasa	ai	-28.0451	ai (-28.05); apa (-30.27); epi (-30.27)	10
na-i-*301-u	naiΘu	ai	-15.7212	ai (-15.72); apa (-15.86); epi (-15.86)	5
na-i-*301-u-t	naiΘut	ai	-19.074	ai (-19.07); apa (-19.17); epi (-19.17)	6
na-i-*301-u-ti	naiΘuti	ai	-17.5262	ai (-17.53); apa (-19.55); epi (-19.55)	7
na-i-*301-u-ti-n	naiΘutin	ai	-21.0325	ai (-21.03); epi (-23.05); apa (-23.05)	8
na-i-*301-u-ti-nu	naiΘutinu	ai	-24.5388	ai (-24.54); epi (-26.54); apa (-26.54)	9
na-i-*301-u-ti-nu-j	naiΘutinuj	ai	-28.0451	ai (-28.05); epi (-30.03); apa (-30.03)	10
na-ja-r	najar	zis	-17.4797	zis (-17.48); aran (-19.30); ma (-19.32)	5
na-ja-re	najare	zis	-20.2902	zis (-20.29); aran (-22.13); beran (-22.31)	6
na-ja-re-t	najaret	zis	-23.3815	zis (-23.38); aran (-25.23); beran (-25.40)	7
na-ja-re-ta	najareta	zis	-26.5889	zis (-26.59); aran (-28.44); beran (-28.60)	8
na-ka-n	nakan	tan	-17.4248	tan (-17.42); ti (-19.32); ma (-19.32)	5
na-ka-na	nakana	tan	-20.922	tan (-20.92); teuta (-22.29); ti (-22.63)	6
na-ka-na-s	nakanas	ma	-24.3402	ma (-24.34); tan (-24.42); teuta (-25.38)	7
na-ka-na-si	nakanasi	ma	-21.0396	ma (-21.04); hadiwe (-22.87); dasta (-25.17)	8
na-ma-i	namai	ai	-15.7212	ai (-15.72); apa (-15.83); epi (-15.83)	5
na-ma-i-n	namain	ai	-19.074	ai (-19.07); epi (-19.16); apa (-19.16)	6
na-ma-i-na	namaina	teuta	-22.126	teuta (-22.13); ai (-22.45); epi (-22.52)	7
na-ma-i-na-j	namainaj	teuta	-25.2292	teuta (-25.23); ai (-25.84); epi (-25.89)	8
na-ma-i-na-ja	namainaja	teuta	-28.4427	teuta (-28.44); ai (-29.24); epi (-29.27)	9
na-ma-i-na-ja-r	namainajar	tʰautori	-30.3568	tʰautori (-30.36); aran (-31.47); teuta (-31.72)	10
na-ma-s	namas	ma	-17.3848	ma (-17.38); ti (-19.32); si (-19.32)	5
na-ma-si	namasi	ma	-14.0252	ma (-14.03); hadiwe (-18.50); tabara (-18.81)	6
na-ma-si-r	namasir	bilia	-17.4942	bilia (-17.49); beran (-17.50); ma (-17.53)	7
na-ma-si-ru	namasiru	bilia	-20.2965	bilia (-20.30); beran (-20.30); ma (-21.04)	8
na-ma-si-ru-t	namasirut	bilia	-23.3849	bilia (-23.38); beran (-23.39); ma (-24.55)	9
na-ma-si-ru-te	namasirute	bilia	-26.5909	bilia (-26.59); beran (-26.59); ma (-28.05)	10
na-ru-k	naruk	aran	-16.2382	aran (-16.24); zis (-16.37); beran (-16.59)	5
na-ru-ka	naruka	zis	-19.5798	zis (-19.58); aran (-19.72); beran (-20.07)	6
na-ru-ka-n	narukan	zis	-22.8505	zis (-22.85); aran (-23.20); beran (-23.55)	7
na-ru-ka-na	narukana	zis	-26.1621	zis (-26.16); aran (-26.67); beran (-27.03)	8
na-ru-ka-na-s	narukanas	zis	-29.502	zis (-29.50); aran (-30.15); beran (-30.50)	9
na-si-i	nasii	bilia	-9.7698	bilia (-9.77); ma (-9.83); ai (-10.51)	5
na-si-i-p	nasiip	mazzes	-10.4745	mazzes (-10.47); tabaras (-13.07); bilia (-13.26)	6
na-si-i-pi	nasiipi	bilia	-13.7487	bilia (-13.75); mazzes (-13.98); tepise (-15.81)	7
na-si-i-pi-n	nasiipin	bilia	-17.2521	bilia (-17.25); mazzes (-17.48); tepise (-19.31)	8
na-si-i-pi-na	nasiipina	bilia	-20.7555	bilia (-20.76); mazzes (-20.98); tepise (-22.82)	9
na-si-i-pi-na-m	nasiipinam	bilia	-24.2587	bilia (-24.26); mazzes (-24.48); berain (-26.22)	10
na-si-s	nasis	ma	-10.5171	ma (-10.52); bilia (-15.17); beran (-15.40)	5
na-si-si	nasisi	bilia	-12.8574	bilia (-12.86); ma (-12.93); ai (-14.02)	6
na-si-si-r	nasisir	bilia	-15.6807	bilia (-15.68); tabara (-15.97); tabaras (-16.05)	7
na-ti-*301	natiΘ	ai	-15.7212	ai (-15.72); apa (-15.85); epi (-15.85)	5
na-ti-*301-w	natiΘw	ai	-19.074	ai (-19.07); epi (-19.17); apa (-19.17)	6
na-ti-*301-wa	natiΘwa	ai	-22.4476	ai (-22.45); epi (-22.52); apa (-22.52)	7
na-ti-*301-wa-j	natiΘwaj	klaohi	-25.6921	klaohi (-25.69); ai (-25.84); epi (-25.89)	8
na-ti-*301-wa-ja	natiΘwaja	klaohi	-28.899	klaohi (-28.90); ai (-29.24); epi (-29.27)	9
nu-i-na	nuina	teuta	-15.6406	teuta (-15.64); ai (-15.72); epi (-15.86)	5
nu-i-na-i	nuinai	ai	-14.0198	ai (-14.02); teuta (-15.62); epi (-16.32)	6
nu-i-na-i-d	nuinaid	ai	-17.5262	ai (-17.53); teuta (-19.12); epi (-19.81)	7
nu-i-na-i-da	nuinaida	ai	-21.0325	ai (-21.03); teuta (-22.61); epi (-23.30)	8
nu-i-na-i-da-j	nuinaidaj	ai	-24.5388	ai (-24.54); teuta (-26.10); apa (-26.78)	9
nu-i-na-i-da-ja	nuinaidaja	ai	-28.0451	ai (-28.05); teuta (-29.59); apa (-30.27)	10
nu-ja-s	nujas	ma	-17.3848	ma (-17.38); ti (-19.32); si (-19.32)	5
nu-ja-sa	nujasa	ma	-20.2581	ma (-20.26); ti (-22.63); si (-22.63)	6
nu-ja-sa-s	nujasas	ma	-23.1118	ma (-23.11); beran (-25.95); bilia (-25.95)	7
nu-ja-sa-sa	nujasasa	ma	-26.2276	ma (-26.23); beran (-28.83); bilia (-28.83)	8
nu-ja-sa-sa-r	nujasasar	ma	-29.4546	ma (-29.45); beran (-29.59); bilia (-29.59)	9
nu-ja-sa-sa-ra	nujasasara	mazzes	-32.3802	mazzes (-32.38); bilia (-32.42); beran (-32.42)	10
nu-*56-e-t	nuΦet	θi	-17.0286	θi (-17.03); apa (-18.74); epi (-18.74)	5
nu-*56-e-tu	nuΦetu	θi	-20.2581	θi (-20.26); apa (-21.95); epi (-21.95)	6
nu-*56-e-tu-m	nuΦetum	θi	-23.5482	θi (-23.55); apa (-25.23); epi (-25.23)	7
nu-*56-e-tu-me	nuΦetume	θi	-26.8772	θi (-26.88); apa (-28.55); epi (-28.55)	8
nu-*56-e-tu-me-i	nuΦetumei	θi	-25.2273	θi (-25.23); apa (-26.86); epi (-26.86)	9
nu-*56-e-tu-me-i-j	nuΦetumeij	θi	-28.7345	θi (-28.73); apa (-30.36); epi (-30.36)	10
nwa-za	nwaza	kos	-18.8406	kos (-18.84); toi (-18.84); ti (-19.32)	5
nwa-za-*56	nwazaΦ	θi	-21.3985	θi (-21.40); toi (-22.11); kos (-22.11)	6
nwa-za-*56-n	nwazaΦn	θi	-24.3402	θi (-24.34); apa (-25.43); epi (-25.43)	7
nwa-za-*56-ni	nwazaΦni	θi	-21.7245	θi (-21.72); apa (-22.72); epi (-22.72)	8
o-sa-re	osare	mazzes	-15.9636	mazzes (-15.96); beran (-15.98); bilia (-15.98)	5
o-sa-re-j	osarej	mazzes	-19.0249	mazzes (-19.02); beran (-19.07); bilia (-19.07)	6
o-sa-re-ja	osareja	mazzes	-22.2047	mazzes (-22.20); beran (-22.27); bilia (-22.27)	7
pi-na-m	pinam	teuta	-9.3574	teuta (-9.36); ti (-10.52); si (-10.52)	5
pi-na-ma	pinama	teuta	-12.5633	teuta (-12.56); ti (-14.03); si (-14.03)	6
pi-na-ma-i	pinamai	teuta	-12.5636	teuta (-12.56); tai (-14.02); ti (-16.84)	7
pi-na-ma-i-n	pinamain	teuta	-16.0494	teuta (-16.05); tai (-17.52); ti (-20.35)	8
pi-na-ma-i-na	pinamaina	teuta	-19.535	teuta (-19.54); tai (-21.03); ti (-23.86)	9
pi-na-ma-i-na-j	pinamainaj	teuta	-23.0206	teuta (-23.02); tai (-24.54); tʰautori (-27.03)	10
pi-na-ma-s	pinamas	teuta	-15.8338	teuta (-15.83); ti (-17.53); si (-17.53)	7
pi-na-ma-si	pinamasi	teuta	-15.8506	teuta (-15.85); tabara (-16.78); tai (-17.52)	8
pi-na-ma-si-r	pinamasir	tabara	-17.4351	tabara (-17.44); tabaras (-17.49); teuta (-19.35)	9
pi-na-ma-si-ru	pinamasiru	tabara	-20.2788	tabara (-20.28); tabaras (-20.29); teuta (-22.85)	10
ra-ma-n	raman	zis	-15.8391	zis (-15.84); aran (-19.25); ti (-19.32)	5
ra-ma-na	ramana	zis	-19.1505	zis (-19.15); teuta (-22.31); aran (-22.55)	6
ra-ma-na-d	ramanad	zis	-22.4902	zis (-22.49); teuta (-25.40); aran (-25.87)	7
ra-ma-na-da	ramanada	zis	-25.8508	zis (-25.85); teuta (-28.60); rodita (-29.07)	8
ra-ma-na-da-w	ramanadaw	zis	-29.2272	zis (-29.23); rodita (-31.10); teuta (-31.87)	9
ra-ma-na-da-wa	ramanadawa	zis	-32.6163	zis (-32.62); rodita (-33.68); teuta (-35.18)	10
ra-me-i	ramei	zis	-13.8766	zis (-13.88); rodita (-14.74); ai (-15.72)	5
ra-me-i-t	rameit	zis	-16.7481	zis (-16.75); rodita (-18.00); ai (-19.07)	6
ra-me-i-ti	rameiti	ai	-17.5262	ai (-17.53); rodita (-18.71); tai (-19.37)	7
ra-me-u	rameu	zis	-15.8391	zis (-15.84); aran (-19.25); ti (-19.32)	5
ra-me-u-n	rameun	zis	-19.1505	zis (-19.15); aran (-22.55); ti (-22.63)	6
