linear_a_signs	linear_a_ipa	matched_word	score	top3_matches	ipa_length
a-na-si	anasi	AM	-13.9506	AM (-13.95); DH (-13.95); aiva (-14.73)	5
a-na-si-s	anasis	DH	-17.0572	DH (-17.06); AM (-17.06); aita (-17.53)	6
a-na-si-si	anasisi	AM	-20.2315	AM (-20.23); DH (-20.23); aita (-20.44)	7
a-na-si-si-r	anasisir	aita	-23.4317	aita (-23.43); aiva (-23.43); AM (-23.45)	8
a-na-ti	anati	DH	-13.9506	DH (-13.95); AM (-13.95); aita (-15.24)	5
a-na-ti-*301	anatiΘ	DH	-17.0572	DH (-17.06); AM (-17.06); idaː (-18.28)	6
a-na-ti-*301-w	anatiΘw	DH	-20.2315	DH (-20.23); AM (-20.23); idaː (-21.35)	7
a-na-ti-*301-wa	anatiΘwa	DH	-23.4538	DH (-23.45); AM (-23.45); utaː (-24.53)	8
a-na-ti-*301-wa-j	anatiΘwaj	AM	-26.712	AM (-26.71); DH (-26.71); aita (-27.46)	9
a-na-ti-*301-wa-ja	anatiΘwaja	Hutauθaː	-29.4294	Hutauθaː (-29.43); AM (-30.00); DH (-30.00)	10
a-ra-ma	arama	aθaga	-12.6235	aθaga (-12.62); anija (-12.62); atara (-12.62)	5
a-ra-ma-n	araman	idaa	-13.4851	idaa (-13.49); idaː (-13.81); apijaː (-15.43)	6
a-ra-ma-na	aramana	idaa	-15.9344	idaa (-15.93); idaː (-16.25); avadaː (-17.88)	7
a-ra-ma-na-d	aramanad	adam	-16.9182	adam (-16.92); ijam (-16.92); buːm (-18.30)	8
a-ra-ma-na-da	aramanada	adama	-19.4543	adama (-19.45); ajadana (-20.31); adam (-20.42)	9
a-ra-ma-na-da-w	aramanadaw	adama	-22.9506	adama (-22.95); ajadana (-23.81); ijam (-23.93)	10
a-ra-me	arame	Maːhiʃ	-12.4898	Maːhiʃ (-12.49); atara (-12.62); anija (-12.62)	5
a-ra-me-i	aramei	-ika	-13.1628	-ika (-13.16); idaa (-13.50); idaː (-13.81)	6
a-ra-me-i-t	arameit	idaː	-16.2641	idaː (-16.26); -ika (-16.66); idaa (-16.98)	7
a-ra-me-i-ti	arameiti	idaː	-19.2655	idaː (-19.27); idaa (-19.44); -ika (-19.48)	8
a-ra-me-u	arameu	idaː	-13.8226	idaː (-13.82); avadaː (-15.45); apijaː (-15.45)	6
a-ra-me-u-n	arameun	-ika	-16.6422	-ika (-16.64); idaː (-16.65); idaa (-16.97)	7
a-ra-me-u-na	arameuna	idaa	-19.429	idaa (-19.43); idaː (-19.47); -ika (-19.48)	8
a-ra-me-u-na-k	arameunak	idaa	-22.2618	idaa (-22.26); idaː (-22.43); -ika (-22.58)	9
a-ra-me-u-na-ka	arameunaka	idaa	-25.2677	idaa (-25.27); idaː (-25.49); -ika (-25.81)	10
a-ra-me-u-na-r	arameunar	idaa	-22.2618	idaa (-22.26); idaː (-22.43); -ika (-22.58)	9
a-ra-me-u-na-ru	arameunaru	idaː	-25.4957	idaː (-25.50); idaa (-25.76); -ika (-26.09)	10
a-re-di	aredi	aiva	-10.022	aiva (-10.02); -ika (-10.72); asaina (-12.54)	5
a-re-di-j	aredij	aiva	-12.8426	aiva (-12.84); -ika (-13.82); Rauxʃnaː (-13.97)	6
a-re-di-ja	aredija	aiva	-15.9452	aiva (-15.95); Rauxʃnaː (-16.41); -ika (-17.03)	7
a-re-ja	areja	-ika	-10.7121	-ika (-10.71); kuuʃa (-13.31); -tʃaa (-13.41)	5
a-re-ta	areta	-ika	-11.3852	-ika (-11.39); AM (-13.95); DH (-13.95)	5
a-ru-ka	aruka	AM	-13.9506	AM (-13.95); DH (-13.95); aita (-15.32)	5
a-ru-ka-n	arukan	DH	-17.0572	DH (-17.06); AM (-17.06); aiva (-18.06)	6
a-ru-ka-na	arukana	AM	-20.2315	AM (-20.23); DH (-20.23); idaa (-20.86)	7
a-ru-ka-na-s	arukanas	AM	-23.4538	AM (-23.45); DH (-23.45); idaa (-23.79)	8
a-sa-ra	asara	AM	-13.9506	AM (-13.95); DH (-13.95); aita (-14.74)	5
a-sa-ra-m	asaram	aːtar	-14.9583	aːtar (-14.96); ʰuvar (-15.05); naij (-15.94)	6
a-sa-ra-ma	asarama	anija	-18.2697	anija (-18.27); atara (-18.27); aθaga (-18.27)	7
a-sa-ra-ma-n	asaraman	idaa	-19.9778	idaa (-19.98); idaː (-20.30); aθaⁿɡaʰ (-20.52)	8
a-sa-ra-ma-na	asaramana	idaa	-22.4348	idaa (-22.43); idaː (-22.75); aθaⁿɡaʰ (-22.96)	9
a-sa-ra-ma-na-d	asaramanad	adam	-23.4236	adam (-23.42); ijam (-23.42); idaa (-25.27)	10
a-sa-ra-me	asarame	Maːhiʃ	-17.3269	Maːhiʃ (-17.33); ɡaːuʃ (-18.20); atara (-18.27)	7
a-sa-ra-me-i	asaramei	-ika	-19.2694	-ika (-19.27); araika (-19.75); idaa (-19.99)	8
a-sa-ra-me-i-t	asarameit	idaː	-22.7645	idaː (-22.76); -ika (-22.77); aθaⁿɡaʰ (-22.97)	9
a-sa-ra-me-i-ti	asarameiti	-ika	-25.5936	-ika (-25.59); idaː (-25.77); idaa (-25.94)	10
a-sa-ra-me-u	asarameu	idaː	-20.3151	idaː (-20.32); aθaⁿɡaʰ (-20.53); Maːhiʃ (-20.83)	8
a-sa-ra-me-u-n	asarameun	-ika	-22.7494	-ika (-22.75); idaː (-23.14); araika (-23.21)	9
a-sa-ra-me-u-na	asarameuna	-ika	-25.5855	-ika (-25.59); idaa (-25.93); araika (-25.97)	10
a-sa-sa	asasa	AM	-13.9506	AM (-13.95); DH (-13.95); aita (-14.74)	5
a-sa-sa-r	asasar	AM	-17.0572	AM (-17.06); DH (-17.06); aita (-17.54)	6
a-sa-sa-ra	asasara	AM	-20.2315	AM (-20.23); DH (-20.23); aiva (-20.45)	7
a-sa-sa-ra-m	asasaram	aːtar	-20.6936	aːtar (-20.69); ʰuvar (-20.76); naij (-21.98)	8
a-sa-sa-ra-ma	asasarama	aːtar	-24.199	aːtar (-24.20); ʰuvar (-24.27); aθaga (-24.36)	9
a-sa-sa-ra-ma-n	asasaraman	Mazdaːjaː	-26.0065	Mazdaːjaː (-26.01); aθaⁿɡaʰ (-26.17); idaa (-26.64)	10
a-sa-sa-ra-me	asasarame	Maːhiʃ	-22.8532	Maːhiʃ (-22.85); ɡaːuʃ (-24.00); aːtar (-24.20)	9
a-sa-sa-ra-me-i	asasaramei	-ika	-25.6621	-ika (-25.66); araika (-25.82); Mazdaːjaː (-26.01)	10
a-sa-sa-ra-me-u	asasarameu	Mazdaːjaː	-26.0219	Mazdaːjaː (-26.02); aθaⁿɡaʰ (-26.19); Maːhiʃ (-26.36)	10
a-sa-u-n	asaun	AM	-13.9506	AM (-13.95); DH (-13.95); aiva (-15.24)	5
a-sa-u-na	asauna	AM	-17.0572	AM (-17.06); DH (-17.06); aiva (-17.96)	6
a-sa-u-na-k	asaunak	AM	-20.2315	AM (-20.23); DH (-20.23); aita (-20.84)	7
a-sa-u-na-ka	asaunaka	AM	-23.4538	AM (-23.45); DH (-23.45); aita (-23.80)	8
a-sa-u-na-ka-n	asaunakan	AM	-26.712	AM (-26.71); DH (-26.71); idaa (-26.79)	9
a-sa-u-na-ka-na	asaunakana	Hutauθaː	-29.6777	Hutauθaː (-29.68); idaa (-29.85); aita (-29.90)	10
a-se-ka	aseka	-ika	-10.7121	-ika (-10.71); kuuʃa (-13.31); -tʃaa (-13.41)	5
a-se-ka-n	asekan	-ika	-13.8069	-ika (-13.81); -tʃaa (-15.87); kuuʃa (-15.98)	6
a-se-ka-na	asekana	-ika	-17.0232	-ika (-17.02); -tʃaa (-18.69); kuuʃa (-18.71)	7
a-se-ka-na-s	asekanas	-ika	-20.3014	-ika (-20.30); kuuʃa (-21.52); kaufaʰ (-21.57)	8
a-se-ka-na-si	asekanasi	-ika	-23.6181	-ika (-23.62); kaufaʰ (-24.10); kuuʃa (-24.41)	9
a-se-ka-na-si-s	asekanasis	kaufaʰ	-26.8011	kaufaʰ (-26.80); -ika (-26.96); kuuʃa (-27.36)	10
a-se-ra	asera	-ika	-10.7121	-ika (-10.71); kuuʃa (-13.31); -tʃaa (-13.41)	5
a-se-ra-t	aserat	-ika	-14.2128	-ika (-14.21); kuuʃa (-16.70); -tʃaa (-16.90)	6
a-se-ra-te	aserate	-ika	-17.2766	-ika (-17.28); Maːhiʃ (-17.95); kuuʃa (-18.45)	7
a-si-i-p	asiip	DH	-13.9506	DH (-13.95); AM (-13.95); utaː (-15.19)	5
a-si-i-pi	asiipi	DH	-17.0572	DH (-17.06); AM (-17.06); aita (-17.96)	6
a-si-i-pi-n	asiipin	DH	-20.2315	DH (-20.23); AM (-20.23); aita (-20.79)	7
a-si-i-pi-na	asiipina	DH	-23.4538	DH (-23.45); AM (-23.45); aiva (-23.75)	8
a-si-i-pi-na-m	asiipinam	aːtar	-23.8152	aːtar (-23.82); ʰuvar (-24.00); naij (-25.41)	9
a-si-i-pi-na-ma	asiipinama	aːtar	-27.3209	aːtar (-27.32); ʰuvar (-27.51); anija (-27.68)	10
a-si-ru	asiru	DH	-13.9506	DH (-13.95); AM (-13.95); utaː (-15.19)	5
a-si-ru-t	asirut	AM	-17.0572	AM (-17.06); DH (-17.06); utaː (-18.19)	6
a-si-ru-te	asirute	Maːhiʃ	-18.4931	Maːhiʃ (-18.49); ɡaːuʃ (-19.91); AM (-20.23)	7
a-si-si	asisi	DH	-13.9506	DH (-13.95); AM (-13.95); aita (-14.74)	5
a-si-si-r	asisir	DH	-17.0572	DH (-17.06); AM (-17.06); aita (-17.54)	6
a-ta-i-*301	ataiΘ	AM	-13.9506	AM (-13.95); DH (-13.95); -paː (-15.62)	5
a-ta-i-*301-u	ataiΘu	AM	-17.0572	AM (-17.06); DH (-17.06); -paː (-18.58)	6
a-ta-i-*301-u-j	ataiΘuj	AM	-20.2315	AM (-20.23); DH (-20.23); -paː (-21.69)	7
a-ta-i-*301-u-ja	ataiΘuja	AM	-23.4538	AM (-23.45); DH (-23.45); daθa (-23.77)	8
a-ta-i-*301-w	ataiΘw	AM	-17.0572	AM (-17.06); DH (-17.06); -paː (-18.58)	6
a-ta-i-*301-wa	ataiΘwa	AM	-20.2315	AM (-20.23); DH (-20.23); -paː (-21.69)	7
a-ta-i-*301-wa-e	ataiΘwae	Maːhiʃ	-20.963	Maːhiʃ (-20.96); ɡaːuʃ (-21.98); AM (-23.45)	8
a-ta-i-*301-wa-e-a	ataiΘwaea	-ika	-23.0725	-ika (-23.07); Maːhiʃ (-24.47); araika (-24.74)	9
a-ta-i-*301-wa-e-a-d	ataiΘwaead	-ika	-25.903	-ika (-25.90); araika (-27.57); Maːhiʃ (-27.97)	10
a-ta-i-*301-wa-j	ataiΘwaj	AM	-23.4538	AM (-23.45); DH (-23.45); -ika (-24.52)	8
a-ta-i-*301-wa-ja	ataiΘwaja	Hutauθaː	-26.6947	Hutauθaː (-26.69); AM (-26.71); DH (-26.71)	9
a-ta-i-*301-wa-ja-a	ataiΘwajaa	Hutauθaː	-27.0848	Hutauθaː (-27.08); ɡaiθaː (-28.59); aθaga (-29.55)	10
a-ta-i-*301-wa-ja-j	ataiΘwajaj	Hutauθaː	-27.0335	Hutauθaː (-27.03); ɡaiθaː (-28.57); jaθaː (-29.54)	10
a-ta-i-*301-wa-ja-s	ataiΘwajas	Hutauθaː	-27.0848	Hutauθaː (-27.08); ɡaiθaː (-28.59); aθaga (-29.55)	10
a-ta-i-*301-wa-ja-t	ataiΘwajat	Hutauθaː	-27.0996	Hutauθaː (-27.10); ɡaiθaː (-28.60); jaθaː (-29.56)	10
a-ti-*301-w	atiΘw	AM	-13.9506	AM (-13.95); DH (-13.95); -paː (-16.00)	5
a-ti-*301-wa	atiΘwa	DH	-17.0572	DH (-17.06); AM (-17.06); -paː (-19.01)	6
a-ti-*301-wa-j	atiΘwaj	AM	-20.2315	AM (-20.23); DH (-20.23); -ika (-21.68)	7
a-ti-*301-wa-ja	atiΘwaja	DH	-23.4538	DH (-23.45); AM (-23.45); daθa (-23.60)	8
a-tu-ru	aturu	DH	-13.9506	DH (-13.95); AM (-13.95); -paː (-16.03)	5
a-tu-ru-s	aturus	AM	-17.0572	AM (-17.06); DH (-17.06); -paː (-18.91)	6
a-tu-ru-sa	aturusa	DH	-20.2315	DH (-20.23); AM (-20.23); -ika (-21.62)	7
a-tu-ru-sa-i	aturusai	AM	-23.4538	AM (-23.45); DH (-23.45); -ika (-24.45)	8
a-tu-ru-sa-i-d	aturusaid	adam	-25.7355	adam (-25.74); ijam (-25.74); asan (-25.74)	9
a-tu-ru-sa-i-da	aturusaida	aiva	-26.3515	aiva (-26.35); asaina (-27.17); adama (-28.27)	10
a-u-na-k	aunak	AM	-13.9506	AM (-13.95); DH (-13.95); -ika (-15.34)	5
a-u-na-ka	aunaka	AM	-17.0572	AM (-17.06); DH (-17.06); idaa (-18.05)	6
a-u-na-ka-n	aunakan	DH	-20.2315	DH (-20.23); AM (-20.23); idaa (-20.88)	7
a-u-na-ka-na	aunakana	DH	-23.4538	DH (-23.45); AM (-23.45); idaa (-23.82)	8
a-u-ti-n	autin	AM	-13.9506	AM (-13.95); DH (-13.95); -ika (-15.86)	5
a-u-ti-nu	autinu	DH	-17.0572	DH (-17.06); AM (-17.06); -paː (-18.57)	6
a-u-ti-nu-i	autinui	DH	-20.2315	DH (-20.23); AM (-20.23); -paː (-21.56)	7
a-u-ti-nu-i-n	autinuin	AM	-23.4538	AM (-23.45); DH (-23.45); -ika (-24.43)	8
a-u-ti-nu-i-na	autinuina	AM	-26.712	AM (-26.71); DH (-26.71); -ika (-27.37)	9
a-u-ti-nu-i-na-i	autinuinai	AM	-29.9981	AM (-30.00); DH (-30.00); -ika (-30.38)	10
a-wa-i-j	awaij	AM	-13.9506	AM (-13.95); DH (-13.95); -ika (-15.34)	5
a-wa-i-ja	awaija	daθa	-16.8544	daθa (-16.85); AM (-17.06); DH (-17.06)	6
a-za-*56-n	azaΦn	aita	-10.0068	aita (-10.01); asa (-10.99); asapa (-12.34)	5
a-za-*56-ni	azaΦni	aita	-12.8348	aita (-12.83); utaː (-13.79); asa (-13.81)	6
da-da-u	dadau	nava	-8.5675	nava (-8.57); maːnaː (-10.36); naːmaː (-10.36)	5
da-da-u-t	dadaut	nava	-12.063	nava (-12.06); maːnaː (-13.17); naːmaː (-13.17)	6
da-da-u-ti	dadauti	nava	-14.8911	nava (-14.89); manaha (-16.19); naːmaː (-16.23)	7
da-da-u-ti-n	dadautin	nava	-17.9908	nava (-17.99); manaha (-18.93); maːnaː (-19.13)	8
da-da-u-ti-nu	dadautinu	nava	-21.4942	nava (-21.49); maːnaː (-22.06); naːmaː (-22.06)	9
da-da-u-ti-nu-i	dadautinui	nava	-24.7143	nava (-24.71); naːmaː (-25.18); maːnaː (-25.18)	10
da-ja-j	dajaj	naamaa	-11.9999	naamaa (-12.00); naːma (-12.29); naːmaː (-12.48)	5
da-ja-ja	dajaja	naamaa	-14.2687	naamaa (-14.27); maθaiʃata (-14.77); naːmaː (-14.78)	6
da-ja-s	dajas	naamaa	-11.9999	naamaa (-12.00); naːma (-12.29); maːnaː (-12.48)	5
da-ma-t	damat	madu	-8.5685	madu (-8.57); marɡaː (-10.01); idaː (-10.73)	5
da-ma-te	damate	madu	-11.3937	madu (-11.39); maguʃa (-11.74); mr̥duʃ (-11.87)	6
da-se-r	daser	maguʃa	-9.9174	maguʃa (-9.92); -ika (-10.34); vaʃana (-10.65)	5
da-se-ra	dasera	maguʃa	-12.7362	maguʃa (-12.74); vaʃana (-12.74); vaʃanaa (-13.11)	6
da-se-ra-t	daserat	vaʃana	-16.0218	vaʃana (-16.02); maguʃa (-16.24); vaʃanaa (-16.53)	7
da-se-ra-te	daserate	nautʃiʃ	-16.5369	nautʃiʃ (-16.54); maːhiʃ (-18.26); vaʃanaa (-18.34)	8
da-u-ti	dauti	naːma	-12.9897	naːma (-12.99); naːmaː (-13.64); maːnaː (-13.64)	5
da-u-ti-n	dautin	naːma	-15.5735	naːma (-15.57); maːnaː (-15.59); naːmaː (-15.59)	6
da-u-ti-nu	dautinu	maːnaː	-18.0204	maːnaː (-18.02); naːmaː (-18.02); maːtaː (-18.02)	7
da-u-ti-nu-i	dautinui	maːnaː	-20.9415	maːnaː (-20.94); naːmaː (-20.94); maːtaː (-20.94)	8
da-u-ti-nu-i-n	dautinuin	naːmaː	-23.7374	naːmaː (-23.74); maːnaː (-23.74); maːtaː (-23.74)	9
da-u-ti-nu-i-na	dautinuina	naːmaː	-26.5767	naːmaː (-26.58); maːnaː (-26.58); maːtaː (-26.58)	10
da-wa-i	dawai	naːma	-12.6383	naːma (-12.64); maːnaː (-12.90); naːmaː (-12.90)	5
da-wa-i-j	dawaij	maːnaː	-15.1469	maːnaː (-15.15); naːmaː (-15.15); maːtaː (-15.15)	6
da-wa-i-ja	dawaija	naamaa	-17.6298	naamaa (-17.63); naːmaː (-17.68); maːnaː (-17.68)	7
di-ki-t	dikit	maːnaː	-12.4979	maːnaː (-12.50); naːmaː (-12.50); maːtaː (-12.50)	5
di-ki-te	dikite	maːhiʃ	-12.961	maːhiʃ (-12.96); maniʃ (-13.31); vahuʃ (-13.31)	6
di-ki-te-s	dikites	maguʃa	-15.8466	maguʃa (-15.85); maːhiʃ (-16.46); -ika (-16.66)	7
di-ki-te-si	dikitesi	maguʃa	-18.6673	maguʃa (-18.67); vaʃana (-19.33); -ika (-19.48)	8
di-ki-te-si-r	dikitesir	vaʃanaa	-21.6239	vaʃanaa (-21.62); maguʃa (-21.77); vaʃana (-21.90)	9
di-ki-te-si-ra	dikitesira	vaʃanaa	-24.0315	vaʃanaa (-24.03); vaʃana (-24.70); maguʃa (-24.99)	10
di-ki-te-t	dikitet	maːhiʃ	-16.4635	maːhiʃ (-16.46); maniʃ (-16.81); vahuʃ (-16.82)	7
di-ki-te-te	dikitete	maːhiʃ	-18.3276	maːhiʃ (-18.33); nautʃiʃ (-18.63); maniʃ (-19.10)	8
di-ki-te-te-r	dikiteter	maguʃa	-21.3802	maguʃa (-21.38); maːhiʃ (-21.83); nautʃiʃ (-22.05)	9
di-ki-te-te-re	dikitetere	nautʃiʃ	-21.2604	nautʃiʃ (-21.26); maːhiʃ (-23.77); maguʃa (-24.31)	10
di-ki-tu	dikitu	naːmaː	-15.2122	naːmaː (-15.21); maːnaː (-15.21); maːtaː (-15.21)	6
di-ki-tu-j	dikituj	maːnaː	-18.1037	maːnaː (-18.10); naːmaː (-18.10); maːtaː (-18.10)	7
di-ki-tu-ja	dikituja	maːnaː	-20.6404	maːnaː (-20.64); naːmaː (-20.64); maːtaː (-20.64)	8
di-ki-tu-ja-s	dikitujas	naamaa	-23.2922	naamaa (-23.29); maːnaː (-23.32); naːmaː (-23.32)	9
e-a-di-k	eadik	aiva	-10.4026	aiva (-10.40); kuuʃa (-12.09); kaara (-12.09)	5
e-a-di-ki	eadiki	aiva	-13.5025	aiva (-13.50); kaufaʰ (-14.59); kuuʃa (-14.74)	6
e-a-di-ki-t	eadikit	aiva	-17.0051	aiva (-17.01); kaufaʰ (-17.13); avadaː (-17.76)	7
e-a-di-ki-te	eadikite	ʃarɡuʃ	-19.5146	ʃarɡuʃ (-19.51); maniʃ (-19.56); kuuʃa (-19.85)	8
e-a-di-ki-te-t	eadikitet	kuuʃa	-22.8553	kuuʃa (-22.86); kaufaʰ (-22.95); ʃarɡuʃ (-23.02)	9
e-a-di-ki-te-te	eadikitete	kuuʃa	-22.8265	kuuʃa (-22.83); kuuruuʃa (-23.74); maːhiʃ (-25.33)	10
e-di-ja	edija	kuuʃa	-12.0916	kuuʃa (-12.09); kaara (-12.09); kaufa (-12.09)	5
e-i-da-j	eidaj	aiva	-10.4026	aiva (-10.40); kuuʃa (-12.09); kaara (-12.09)	5
e-i-da-ja	eidaja	aiva	-13.5025	aiva (-13.50); kaufaʰ (-14.59); kuuʃa (-14.74)	6
e-i-da-ja-j	eidajaj	aiva	-16.7175	aiva (-16.72); kaufaʰ (-17.12); kuuʃa (-17.54)	7
e-i-da-ja-ja	eidajaja	kaufaʰ	-19.81	kaufaʰ (-19.81); aiva (-19.99); Hutauθaː (-20.01)	8
e-i-ja-s	eijas	kuuʃa	-12.0813	kuuʃa (-12.08); kaufa (-12.08); kaara (-12.08)	5
e-i-ja-sa	eijasa	kaufaʰ	-14.5783	kaufaʰ (-14.58); kuuʃa (-14.73); kaufa (-14.73)	6
e-i-ja-sa-s	eijasas	kaufaʰ	-17.1076	kaufaʰ (-17.11); kuuʃa (-17.53); kaara (-17.53)	7
e-i-ja-sa-sa	eijasasa	kaufaʰ	-19.802	kaufaʰ (-19.80); aθaⁿɡaʰ (-20.13); kuuʃa (-20.44)	8
e-i-ja-sa-u	eijasau	kaufaʰ	-17.1168	kaufaʰ (-17.12); aθaⁿɡaʰ (-17.85); kuuʃa (-18.11)	7
e-i-ja-sa-u-n	eijasaun	kaufaʰ	-20.0823	kaufaʰ (-20.08); aθaⁿɡaʰ (-20.55); kuuʃa (-20.80)	8
e-i-ja-sa-u-na	eijasauna	kaufaʰ	-22.9306	kaufaʰ (-22.93); aθaⁿɡaʰ (-23.00); kuuʃa (-23.72)	9
e-i-ja-sa-u-na-k	eijasaunak	aθaⁿɡaʰ	-25.6215	aθaⁿɡaʰ (-25.62); kaufaʰ (-25.82); kuuʃa (-26.75)	10
e-i-ke-t	eiket	kuuʃa	-11.1767	kuuʃa (-11.18); ʃarɡuʃ (-11.90); kaufaʰ (-12.33)	5
e-i-ke-ta	eiketa	kuuʃa	-11.0674	kuuʃa (-11.07); -ika (-13.83); kaufaʰ (-15.10)	6
e-i-ke-ta-n	eiketan	kuuʃa	-13.8841	kuuʃa (-13.88); karakaa (-15.88); kuuʃaaja (-16.20)	7
e-i-ke-ta-na	eiketana	kuuʃa	-16.9878	kuuʃa (-16.99); kuuʃaaja (-18.17); karakaa (-18.34)	8
e-i-ke-ta-na-i	eiketanai	kuuʃa	-20.2035	kuuʃa (-20.20); kuuʃaaja (-20.58); karakaa (-21.17)	9
e-i-ke-ta-na-i-*301	eiketanaiΘ	kuuʃa	-23.7065	kuuʃa (-23.71); kuuʃaaja (-23.92); karakaa (-24.67)	10
e-ka-na	ekana	kuuʃa	-12.0735	kuuʃa (-12.07); kaufa (-12.07); kaara (-12.07)	5
e-ka-na-s	ekanas	kaufaʰ	-14.5702	kaufaʰ (-14.57); kuuʃa (-14.72); kaara (-14.72)	6
e-ka-na-si	ekanasi	kaufaʰ	-17.1003	kaufaʰ (-17.10); kuuʃa (-17.53); kaufa (-17.53)	7
e-ka-na-si-s	ekanasis	kaufaʰ	-19.7952	kaufaʰ (-19.80); kuuʃa (-20.44); kaara (-20.44)	8
e-ka-na-si-si	ekanasisi	kaufaʰ	-22.6065	kaufaʰ (-22.61); kuuʃa (-23.43); kaara (-23.43)	9
e-ka-na-si-si-r	ekanasisir	kaufaʰ	-25.5045	kaufaʰ (-25.50); kuuʃa (-26.48); kaufa (-26.48)	10
e-ra-te	erate	kuuʃa	-11.6412	kuuʃa (-11.64); ʃarɡuʃ (-11.80); kaufa (-12.76)	5
e-si-ra	esira	kuuʃa	-12.0813	kuuʃa (-12.08); kaara (-12.08); kaufa (-12.08)	5
e-ta-na	etana	kuuʃa	-13.1431	kuuʃa (-13.14); kaara (-13.14); kaufa (-13.14)	5
e-ta-na-i	etanai	kuuʃa	-15.5565	kuuʃa (-15.56); kaufa (-15.56); kaara (-15.56)	6
e-ta-na-i-*301	etanaiΘ	kaufaʰ	-18.0591	kaufaʰ (-18.06); kuuʃa (-18.89); kaara (-18.89)	7
e-ta-na-i-*301-t	etanaiΘt	kaufaʰ	-20.9605	kaufaʰ (-20.96); kuuʃa (-22.24); kaufa (-22.24)	8
e-ta-na-i-*301-ti	etanaiΘti	kaufaʰ	-24.0327	kaufaʰ (-24.03); kuuʃa (-24.72); kaufa (-24.72)	9
e-ta-na-i-*301-ti-j	etanaiΘtij	kaufaʰ	-26.8657	kaufaʰ (-26.87); kuuʃa (-27.59); kaufa (-27.59)	10
e-te-re	etere	kuuʃa	-10.9658	kuuʃa (-10.97); ʃarɡuʃ (-11.74); kaara (-12.98)	5
e-te-re-p	eterep	kuuʃa	-14.1364	kuuʃa (-14.14); ʃarɡuʃ (-15.24); kaufaʰ (-15.63)	6
e-to-i-j	etoij	kaufa	-11.4369	kaufa (-11.44); kaufaʰ (-11.53); kuuʃa (-13.15)	5
e-to-i-ja	etoija	kaufaʰ	-13.9046	kaufaʰ (-13.90); kaufa (-14.38); kuuʃa (-15.57)	6
e-tu-me	etume	kaara	-11.837	kaara (-11.84); ʃarɡuʃ (-11.90); ɡaːuʃ (-13.69)	5
e-tu-me-i	etumei	kuuʃa	-13.8	kuuʃa (-13.80); -ika (-13.83); idaa (-14.57)	6
e-tu-me-i-j	etumeij	karakaa	-16.3146	karakaa (-16.31); kuuʃa (-16.59); -ika (-16.65)	7
e-tu-me-i-ja	etumeija	daθa	-18.4128	daθa (-18.41); karakaa (-18.75); kuuʃa (-19.63)	8
e-tu-me-i-ja-s	etumeijas	ɡaiθaː	-20.897	ɡaiθaː (-20.90); jaθaː (-21.22); daθa (-21.23)	9
e-tu-me-i-ja-sa	etumeijasa	ɡaiθaː	-23.3436	ɡaiθaː (-23.34); jaθaː (-23.67); daθa (-24.34)	10
e-u-na-k	eunak	kuuʃa	-13.1417	kuuʃa (-13.14); kaara (-13.14); kaufa (-13.14)	5
e-u-na-ka	eunaka	kuuʃa	-15.5556	kuuʃa (-15.56); kaufa (-15.56); kaara (-15.56)	6
e-u-na-ka-n	eunakan	kaufaʰ	-18.044	kaufaʰ (-18.04); kuuʃa (-18.20); kaufa (-18.20)	7
e-u-na-ka-na	eunakana	kaufaʰ	-20.5792	kaufaʰ (-20.58); kuuʃa (-21.01); kaufa (-21.01)	8
e-u-na-ka-na-s	eunakanas	kaufaʰ	-23.2794	kaufaʰ (-23.28); kuuʃa (-23.93); kaara (-23.93)	9
e-u-na-ka-na-si	eunakanasi	kaufaʰ	-26.0946	kaufaʰ (-26.09); kuuʃa (-26.92); kaara (-26.92)	10
e-u-na-r	eunar	kuuʃa	-13.1417	kuuʃa (-13.14); kaara (-13.14); kaufa (-13.14)	5
e-u-na-ru	eunaru	kaufaʰ	-15.7728	kaufaʰ (-15.77); kuuʃa (-16.39); kaufa (-16.39)	6
e-u-na-ru-k	eunaruk	kaufaʰ	-18.553	kaufaʰ (-18.55); kuuʃa (-18.72); kaufa (-18.72)	7
e-u-na-ru-ka	eunaruka	kaufaʰ	-21.0873	kaufaʰ (-21.09); kuuʃa (-21.45); kaufa (-21.45)	8
e-u-na-ru-ka-n	eunarukan	kaufaʰ	-23.7429	kaufaʰ (-23.74); kuuʃa (-24.32); kaara (-24.32)	9
e-u-na-ru-ka-na	eunarukana	kaufaʰ	-26.5192	kaufaʰ (-26.52); kuuʃa (-27.29); kaara (-27.29)	10
i-da-a-u	idaau	avadaː	-12.5465	avadaː (-12.55); anija (-13.21); nava (-13.66)	5
i-da-ja	idaja	anija	-12.4829	anija (-12.48); avadaː (-12.53); nava (-13.06)	5
i-da-ja-j	idajaj	avadaː	-14.9308	avadaː (-14.93); anija (-15.28); naamaa (-15.46)	6
i-da-ja-ja	idajaja	avadaː	-17.5805	avadaː (-17.58); naamaa (-17.75); Hutauθaː (-18.11)	7
i-da-ja-s	idajas	avadaː	-14.9308	avadaː (-14.93); anija (-15.28); naamaa (-15.46)	6
i-i-pi-n	iipin	DH	-13.9506	DH (-13.95); AM (-13.95); aita (-15.31)	5
i-i-pi-na	iipina	DH	-17.0572	DH (-17.06); AM (-17.06); idaa (-18.06)	6
